ate = 0.011636
1305031127.735500 -0.039496 0.137392 0.160629
1305031127.745500 -0.039617 0.137053 0.160729
1305031127.755500 -0.039737 0.136635 0.160766
1305031127.765500 -0.039856 0.136218 0.160804
1305031127.775500 -0.040075 0.135804 0.160834
1305031127.785500 -0.040188 0.135527 0.160857
1305031127.795500 -0.040301 0.135250 0.160880
1305031127.805600 -0.040521 0.134914 0.160973
1305031127.815500 -0.040743 0.134656 0.161129
1305031127.825600 -0.040848 0.134442 0.161074
1305031127.835500 -0.041052 0.134231 0.161011
1305031127.845600 -0.041266 0.134036 0.161090
1305031127.855500 -0.041580 0.133845 0.161161
1305031127.865500 -0.041794 0.133649 0.161239
1305031127.875500 -0.041900 0.133513 0.161247
1305031127.885500 -0.042114 0.133318 0.161325
1305031127.895400 -0.042238 0.133134 0.161550
1305031127.905500 -0.042353 0.133012 0.161699
1305031127.915500 -0.042477 0.132829 0.161924
1305031127.925600 -0.042485 0.132766 0.162002
1305031127.935500 -0.042609 0.132582 0.162227
1305031127.945500 -0.042636 0.132550 0.162585
1305031127.955500 -0.042778 0.132397 0.163092
1305031127.965500 -0.042829 0.132177 0.163682
1305031127.975500 -0.042872 0.132020 0.164196
1305031127.985500 -0.042906 0.131848 0.164569
1305031127.995500 -0.042865 0.131562 0.165244
1305031128.005500 -0.042734 0.131287 0.166067
1305031128.015400 -0.042584 0.130981 0.166610
1305031128.025700 -0.042426 0.130738 0.167075
1305031128.035500 -0.042278 0.130511 0.167680
1305031128.045500 -0.042229 0.130287 0.168278
1305031128.055500 -0.041986 0.129837 0.168842
1305031128.065500 -0.041842 0.129314 0.169337
1305031128.075600 -0.041690 0.128930 0.169817
1305031128.085500 -0.041653 0.128348 0.170382
1305031128.095500 -0.041486 0.128090 0.170706
1305031128.105500 -0.041319 0.127832 0.171031
1305031128.115500 -0.041175 0.127386 0.171588
1305031128.125500 -0.040926 0.127076 0.172138
1305031128.135500 -0.040775 0.126693 0.172618
1305031128.145500 -0.040516 0.126368 0.173027
1305031128.155500 -0.040439 0.126099 0.173204
1305031128.165500 -0.040270 0.125763 0.173466
1305031128.175500 -0.040199 0.125353 0.173658
1305031128.185500 -0.040130 0.125021 0.173913
1305031128.195500 -0.040061 0.124688 0.174168
1305031128.205600 -0.039992 0.124356 0.174423
1305031128.215500 -0.039907 0.124149 0.174522
1305031128.225500 -0.039831 0.123958 0.174762
1305031128.235500 -0.039846 0.123755 0.174855
1305031128.245500 -0.039861 0.123551 0.174947
1305031128.255500 -0.039776 0.123344 0.175047
1305031128.265500 -0.039798 0.123079 0.175217
1305031128.275500 -0.039911 0.122802 0.175239
1305031128.285500 -0.039827 0.122673 0.175402
1305031128.295500 -0.039834 0.122532 0.175417
1305031128.305500 -0.040030 0.122384 0.175277
1305031128.315500 -0.040045 0.122181 0.175369
1305031128.325500 -0.040251 0.122049 0.175370
1305031128.335500 -0.040356 0.121834 0.175315
1305031128.345500 -0.040544 0.121749 0.175098
1305031128.355500 -0.040768 0.121569 0.175316
1305031128.365600 -0.040981 0.121373 0.175395
1305031128.375500 -0.041178 0.121225 0.175255
1305031128.385500 -0.041389 0.120874 0.175208
1305031128.395500 -0.041487 0.120800 0.175138
1305031128.405500 -0.041692 0.120590 0.175076
1305031128.415400 -0.041888 0.120442 0.174936
1305031128.425500 -0.042102 0.120247 0.175014
1305031128.435500 -0.042205 0.119954 0.174897
1305031128.445400 -0.042411 0.119822 0.174897
1305031128.455400 -0.042516 0.119607 0.174842
1305031128.465500 -0.042614 0.119533 0.174773
1305031128.475500 -0.042827 0.119260 0.174788
1305031128.485500 -0.042930 0.118968 0.174670
1305031128.495500 -0.043036 0.118831 0.174678
1305031128.505500 -0.043050 0.118550 0.174708
1305031128.515600 -0.043162 0.118273 0.174731
1305031128.525500 -0.043176 0.117992 0.174760
1305031128.535500 -0.043081 0.117770 0.174720
1305031128.545500 -0.043086 0.117551 0.174672
1305031128.555500 -0.043091 0.117333 0.174624
1305031128.565500 -0.042998 0.117189 0.174646
1305031128.575500 -0.043010 0.116830 0.174613
1305031128.585500 -0.042907 0.116670 0.174495
1305031128.595500 -0.042911 0.116374 0.174385
1305031128.605500 -0.043014 0.116081 0.174267
1305031128.615500 -0.043119 0.115867 0.174212
1305031128.625500 -0.043124 0.115649 0.174164
1305031128.635500 -0.043229 0.115434 0.174109
1305031128.645500 -0.043326 0.115282 0.173977
1305031128.655400 -0.043423 0.115130 0.173844
1305031128.665400 -0.043420 0.114975 0.173719
1305031128.675500 -0.043417 0.114819 0.173593
1305031128.685500 -0.043514 0.114667 0.173461
1305031128.695500 -0.043510 0.114433 0.173273
1305031128.705500 -0.043598 0.114344 0.173063
1305031128.715500 -0.043603 0.114126 0.173015
1305031128.725500 -0.043708 0.113911 0.172960
1305031128.735500 -0.043796 0.113744 0.172687
1305031128.745500 -0.043802 0.113603 0.172702
1305031128.755500 -0.043900 0.113529 0.172632
