ate = 0.076771
1305031127.395500 -0.098009 0.151346 0.076920
1305031127.405500 -0.098170 0.150685 0.077397
1305031127.415400 -0.098431 0.149883 0.077876
1305031127.425600 -0.098584 0.149145 0.078290
1305031127.435500 -0.098746 0.148344 0.078781
1305031127.445500 -0.098909 0.147542 0.079273
1305031127.455500 -0.099098 0.146691 0.079980
1305031127.465500 -0.099337 0.146298 0.080277
1305031127.475500 -0.099515 0.145651 0.080893
1305031127.485500 -0.099693 0.145005 0.081510
1305031127.495500 -0.099941 0.144548 0.081884
1305031127.505500 -0.100117 0.144042 0.082486
1305031127.515500 -0.100274 0.143662 0.082935
1305031127.525600 -0.100274 0.143022 0.082929
1305031127.535500 -0.100567 0.142530 0.083658
1305031127.545500 -0.100636 0.141947 0.084210
1305031127.555500 -0.100686 0.141490 0.084609
1305031127.565500 -0.100736 0.141033 0.085007
1305031127.575500 -0.100784 0.140717 0.085392
1305031127.585500 -0.100904 0.140450 0.085547
1305031127.595600 -0.100952 0.140134 0.085931
1305031127.605500 -0.101002 0.139677 0.086330
1305031127.615400 -0.100951 0.139361 0.086727
1305031127.625500 -0.100873 0.139093 0.086907
1305031127.635500 -0.100904 0.138763 0.087152
1305031127.645700 -0.100835 0.138433 0.087409
1305031127.655500 -0.100757 0.138165 0.087589
1305031127.665500 -0.100688 0.137835 0.087846
1305031127.675500 -0.100801 0.137490 0.087939
1305031127.685500 -0.100831 0.137160 0.088184
1305031127.695500 -0.101051 0.136893 0.088327
1305031127.705500 -0.101072 0.136626 0.088494
1305031127.715500 -0.101202 0.136295 0.088727
1305031127.725500 -0.101213 0.136091 0.088818
1305031127.735500 -0.101234 0.135824 0.088986
1305031127.745500 -0.101346 0.135479 0.089078
1305031127.755500 -0.101451 0.135057 0.089108
1305031127.765500 -0.101555 0.134635 0.089138
1305031127.775500 -0.101759 0.134213 0.089156
1305031127.785500 -0.101862 0.133932 0.089171
1305031127.795500 -0.101965 0.133650 0.089187
1305031127.805600 -0.102176 0.133306 0.089267
1305031127.815500 -0.102396 0.133038 0.089410
1305031127.825600 -0.102489 0.132820 0.089349
1305031127.835500 -0.102681 0.132602 0.089276
1305031127.845600 -0.102891 0.132398 0.089342
1305031127.855500 -0.103200 0.132194 0.089396
1305031127.865500 -0.103410 0.131990 0.089462
1305031127.875500 -0.103511 0.131849 0.089463
1305031127.885500 -0.103721 0.131645 0.089529
1305031127.895400 -0.103849 0.131456 0.089748
1305031127.905500 -0.103967 0.131329 0.089889
1305031127.915500 -0.104095 0.131139 0.090107
1305031127.925600 -0.104105 0.131076 0.090184
1305031127.935500 -0.104233 0.130886 0.090402
1305031127.945500 -0.104278 0.130852 0.090758
1305031127.955500 -0.104441 0.130690 0.091256
1305031127.965500 -0.104514 0.130466 0.091842
1305031127.975500 -0.104578 0.130305 0.092352
1305031127.985500 -0.104625 0.130129 0.092722
1305031127.995500 -0.104609 0.129842 0.093398
1305031128.005500 -0.104511 0.129568 0.094226
1305031128.015400 -0.104378 0.129266 0.094775
1305031128.025700 -0.104236 0.129027 0.095247
1305031128.035500 -0.104111 0.128803 0.095859
1305031128.045500 -0.104085 0.128578 0.096458
1305031128.055500 -0.103855 0.128136 0.097033
1305031128.065500 -0.103716 0.127616 0.097533
1305031128.075600 -0.103575 0.127236 0.098019
1305031128.085500 -0.103545 0.126653 0.098584
1305031128.095500 -0.103385 0.126400 0.098916
1305031128.105500 -0.103226 0.126147 0.099249
1305031128.115500 -0.103095 0.125705 0.099812
1305031128.125500 -0.102863 0.125403 0.100373
1305031128.135500 -0.102722 0.125023 0.100859
1305031128.145500 -0.102472 0.124707 0.101281
1305031128.155500 -0.102394 0.124440 0.101461
1305031128.165500 -0.102226 0.124109 0.101731
1305031128.175500 -0.102150 0.123702 0.101925
1305031128.185500 -0.102081 0.123371 0.102182
1305031128.195500 -0.102013 0.123041 0.102439
1305031128.205600 -0.101944 0.122710 0.102696
1305031128.215500 -0.101856 0.122506 0.102800
1305031128.225500 -0.101786 0.122317 0.103043
1305031128.235500 -0.101797 0.122113 0.103134
1305031128.245500 -0.101809 0.121909 0.103225
1305031128.255500 -0.101721 0.121705 0.103328
1305031128.265500 -0.101742 0.121438 0.103496
1305031128.275500 -0.101845 0.121156 0.103512
1305031128.285500 -0.101765 0.121030 0.103678
1305031128.295500 -0.101767 0.120889 0.103692
1305031128.305500 -0.101949 0.120734 0.103542
1305031128.315500 -0.101961 0.120530 0.103633
1305031128.325500 -0.102161 0.120390 0.103622
1305031128.335500 -0.102254 0.120171 0.103561
1305031128.345500 -0.102427 0.120080 0.103334
1305031128.355500 -0.102654 0.119890 0.103540
1305031128.365600 -0.102864 0.119686 0.103606
1305031128.375500 -0.103047 0.119531 0.103455
1305031128.385500 -0.103241 0.119172 0.103396
1305031128.395500 -0.103332 0.119095 0.103321
1305031128.405500 -0.103525 0.118876 0.103247
1305031128.415400 -0.103707 0.118722 0.103097
1305031128.425500 -0.103917 0.118518 0.103163
1305031128.435500 -0.104002 0.118222 0.103039
1305031128.445400 -0.104203 0.118081 0.103028
1305031128.455400 -0.104296 0.117863 0.102967
1305031128.465500 -0.104387 0.117786 0.102892
1305031128.475500 -0.104589 0.117504 0.102895
1305031128.485500 -0.104674 0.117208 0.102772
1305031128.495500 -0.104775 0.117068 0.102773
1305031128.505500 -0.104779 0.116786 0.102802
1305031128.515600 -0.104881 0.116505 0.102817
1305031128.525500 -0.104885 0.116224 0.102846
1305031128.535500 -0.104780 0.116005 0.102809
1305031128.545500 -0.104773 0.115787 0.102761
1305031128.555500 -0.104767 0.115569 0.102712
1305031128.565500 -0.104670 0.115428 0.102739
1305031128.575500 -0.104666 0.115069 0.102704
1305031128.585500 -0.104551 0.114915 0.102591
1305031128.595500 -0.104537 0.114619 0.102480
1305031128.605500 -0.104622 0.114323 0.102356
1305031128.615500 -0.104715 0.114105 0.102295
1305031128.625500 -0.104709 0.113887 0.102246
1305031128.635500 -0.104802 0.113669 0.102185
1305031128.645500 -0.104885 0.113514 0.102047
1305031128.655400 -0.104969 0.113359 0.101909
1305031128.665400 -0.104953 0.113204 0.101784
1305031128.675500 -0.104937 0.113049 0.101658
1305031128.685500 -0.105021 0.112894 0.101520
1305031128.695500 -0.104997 0.112662 0.101332
1305031128.705500 -0.105071 0.112570 0.101117
1305031128.715500 -0.105065 0.112352 0.101069
1305031128.725500 -0.105158 0.112134 0.101008
1305031128.735500 -0.105224 0.111964 0.100730
1305031128.745500 -0.105226 0.111824 0.100744
1305031128.755500 -0.105317 0.111746 0.100669
